process_date,article_download_date,valid_to_date,currency,url,title,generator_id,estimator_id,horizon_days,predicted_direction,predicted_magnitude,signal_confidence,start_index,end_index,actual_pct_change,actual_direction,realized
2026-02-28,2026-02-25,2026-03-04,AUD,https://www.marketwatch.com/story/urban-outfitters-once-struggling-namesake-stores-are-now-driving-its-sales-gains-a841972d?mod=mw_rss_topstories,Urban Outfitters’ once-struggling namesake stores are now driving its sales gains,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bullish,small,0.9,99.8854,99.4795,-0.41,bearish,False
2026-02-28,2026-02-25,2026-03-04,AUD,https://www.fxstreet.com/news/aud-sticky-cpi-backs-further-rba-hike-td-securities-202602251323,AUD: Sticky CPI backs further RBA hike – TD Securities,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,medium,0.8,99.8854,99.4795,-0.41,bearish,False
2026-02-28,2026-02-26,2026-03-28,AUD,https://investinglive.com/news/australia-q4-capex-beats-expectations-as-renewable-investment-lifts-outlook-20260226/,Australia Q4 capex beats expectations as renewable investment lifts outlook,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,30,bullish,small,0.9,99.5355,99.4795,-0.06,neutral,False
2026-02-28,2026-02-26,2026-03-28,AUD,https://investinglive.com/news/australia-q4-capex-beats-expectations-as-renewable-investment-lifts-outlook-20260226/,Australia Q4 capex beats expectations as renewable investment lifts outlook,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bullish,medium,0.8,99.5355,99.4795,-0.06,neutral,False
2026-02-28,2026-02-26,2026-03-05,AUD,https://investinglive.com/news/australian-q4-2025-business-capex-has-fallen-from-q3-but-has-beaten-expectations-20260226/,Australian Q4 2025 business capex has fallen from Q3 but has beaten expectations,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,medium,0.8,99.5355,99.4795,-0.06,neutral,False
2026-02-28,2026-02-24,2026-03-03,CAD,https://www.fxstreet.com/news/cny-pboc-on-hold-as-yuan-firms-bny-202602241907,CNY: PBoC on hold as Yuan firms – BNY,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,medium,0.64,100.0,99.8522,-0.15,bearish,True
2026-02-28,2026-02-28,2026-03-30,CAD,https://www.globenewswire.com/news-release/2026/02/27/3246346/28124/en/Canada-Prepaid-Card-and-Digital-Wallet-Intelligence-Report-2026-2030-26-26-Billion-Market-Intensifies-as-Bank-Led-Digital-Propositions-and-Embedded-Infrastructure-Entrants-Expand-C.html,Canada Prepaid Card and Digital Wallet Intelligence Report 2026-2030: $26.26 Billion Market Intensifies as Bank-Led Digital Propositions and Embedded Infrastructure Entrants Expand Competition,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bullish,medium,0.7,99.8522,99.8522,0.0,neutral,False
2026-02-28,2026-02-27,2026-03-02,CAD,https://investinglive.com/news/canada-q4-gdp-06-vs-00-expected-20260227/,Canada Q4 GDP -0.6% vs 0.0% expected,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,3,bearish,small,0.9,99.9463,99.8522,-0.09,neutral,False
2026-02-28,2026-02-27,2026-03-02,CAD,https://investinglive.com/news/canada-q4-gdp-06-vs-00-expected-20260227/,Canada Q4 GDP -0.6% vs 0.0% expected,llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bearish,medium,0.8,99.9463,99.8522,-0.09,neutral,False
2026-02-28,2026-02-25,2026-03-27,CAD,https://investinglive.com/news/canada-capital-spending-intentions-for-2026-come-in-at-37-vs-2025-pace-of-47-20260225/,Canada capital spending intentions for 2026 come in at 3.7% vs 2025 pace of 4.7%,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bearish,medium,0.8,100.1001,99.8522,-0.25,bearish,True
2026-02-28,2026-02-26,2026-03-12,CAD,https://investinglive.com/news/canadian-minister-govt-to-govt-conversations-on-usmca-are-not-discouraging-20260226/,"Canadian minister: Gov't to gov't conversations on USMCA are ""not discouraging""",keyword-sentiment-v1.1-standard,llm-horizon-v1-default,14,bearish,small,0.9,100.0923,99.8522,-0.24,bearish,True
2026-02-28,2026-02-26,2026-03-01,CAD,https://investinglive.com/news/investinglive-americas-market-news-wrap-nvidia-shares-sink-after-earnings-20260226/,investingLive Americas market news wrap: Nvidia shares sink after earnings,llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bullish,medium,0.8,100.0923,99.8522,-0.24,bearish,False
2026-02-28,2026-02-26,2026-03-12,CAD,https://investinglive.com/news/canadian-minister-govt-to-govt-conversations-on-usmca-are-not-discouraging-20260226/,"Canadian minister: Gov't to gov't conversations on USMCA are ""not discouraging""",llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bullish,medium,0.7,100.0923,99.8522,-0.24,bearish,False
2026-02-28,2026-02-28,2026-03-30,SEK,https://www.globenewswire.com/news-release/2026/02/27/3246377/28124/en/Sweden-Prepaid-Card-and-Digital-Wallet-Intelligence-Databook-Report-2026-A-9-96-Billion-Market-by-2030-Market-Dynamics-Size-and-Forecast-and-Share-Statistics-2021-2030.html,"Sweden Prepaid Card and Digital Wallet Intelligence Databook Report 2026: A $9.96 Billion Market by 2030 - Market Dynamics, Size and Forecast, and Share Statistics 2021-2030",llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bullish,medium,0.7,99.881,99.881,0.0,neutral,False
2026-02-28,2026-02-27,2026-03-29,SEK,https://www.fxstreet.com/news/sweden-gradual-improvement-with-elevated-unemployment-nordea-202602271548,Sweden: Gradual improvement with elevated unemployment – Nordea,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,30,bullish,small,0.9,100.0502,99.881,-0.17,bearish,False
2026-02-28,2026-02-27,2026-03-29,SEK,https://www.fxstreet.com/news/sweden-gradual-improvement-with-elevated-unemployment-nordea-202602271548,Sweden: Gradual improvement with elevated unemployment – Nordea,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bullish,small,0.7,100.0502,99.881,-0.17,bearish,False
2026-02-28,2026-02-25,2026-03-04,SEK,https://www.fxstreet.com/news/pln-dovish-nbp-and-rate-cut-debate-ing-202602251912,PLN: Dovish NBP and rate-cut debate – ING,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,medium,0.9,99.739,99.881,0.14,bullish,False
2026-02-28,2026-02-25,2026-03-04,SEK,https://www.fxstreet.com/news/sweden-soft-services-inflation-keep-riksbank-cautious-nordea-202602251632,Sweden: Soft services inflation keep Riksbank cautious – Nordea,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,small,0.9,99.739,99.881,0.14,bullish,False
2026-02-28,2026-02-25,2026-03-04,SEK,https://www.fxstreet.com/news/sweden-soft-services-inflation-keep-riksbank-cautious-nordea-202602251632,Sweden: Soft services inflation keep Riksbank cautious – Nordea,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bearish,medium,0.8,99.739,99.881,0.14,bullish,False
2026-02-28,2026-02-24,2026-03-10,CNY,https://investinglive.com/news/china-says-it-expects-to-hold-trade-talks-with-the-us-in-the-near-future-20260224/,China says it expects to hold trade talks with the US in the near future,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,14,bullish,small,0.9,100.0,99.6853,-0.31,bearish,False
2026-02-28,2026-02-24,2026-03-10,CNY,https://investinglive.com/news/china-adds-20-japanese-firms-to-export-control-list-tightening-dual-use-trade-20260224/,"China adds 20 Japanese firms to export control list, tightening dual-use trade",keyword-sentiment-v1.1-standard,llm-horizon-v1-default,14,bullish,small,0.9,100.0,99.6853,-0.31,bearish,False
2026-02-28,2026-02-24,2026-03-10,CNY,https://investinglive.com/news/china-says-it-expects-to-hold-trade-talks-with-the-us-in-the-near-future-20260224/,China says it expects to hold trade talks with the US in the near future,llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bullish,medium,0.8,100.0,99.6853,-0.31,bearish,False
2026-02-28,2026-02-24,2026-03-10,CNY,https://investinglive.com/news/china-adds-20-japanese-firms-to-export-control-list-tightening-dual-use-trade-20260224/,"China adds 20 Japanese firms to export control list, tightening dual-use trade",llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bearish,medium,0.8,100.0,99.6853,-0.31,bearish,True
2026-02-28,2026-02-24,2026-03-26,CNY,https://www.fxstreet.com/news/china-ai-strategy-deepens-global-tech-rivalry-bnp-paribas-202602242056,China: AI strategy deepens global tech rivalry – BNP Paribas,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bullish,medium,0.7,100.0,99.6853,-0.31,bearish,False
2026-02-28,2026-02-28,2026-03-03,CNY,https://financialpost.com/pmn/business-pmn/gold-rises-on-chinese-trading-with-us-iran-tensions-in-focus,Gold Rises on Chinese Trading With US-Iran Tensions in Focus,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,3,bullish,small,0.9,99.6853,99.6853,0.0,neutral,False
2026-02-28,2026-02-27,2026-03-29,CNY,https://www.fxstreet.com/news/china-policy-mix-guides-2026-growth-path-uob-202602271807,China: Policy mix guides 2026 growth path – UOB,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bullish,medium,0.8,99.5712,99.6853,0.11,bullish,True
2026-02-28,2026-02-25,2026-03-11,CNY,https://investinglive.com/news/ustr-greer-we-intend-to-stick-to-the-china-deal-we-had-before-20260225/,USTR Greer: We intend to stick to the China deal we had before,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,14,bullish,small,0.9,99.7758,99.6853,-0.09,neutral,False
2026-02-28,2026-02-25,2026-03-11,CNY,https://investinglive.com/news/sotu-trump-says-tariffs-stay-despite-supreme-court-loss-pivots-to-new-global-levy-20260225/,"SOTU Trump: Says tariffs stay despite Supreme Court loss, pivots to new global levy",llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bearish,medium,0.8,99.7758,99.6853,-0.09,neutral,False
2026-02-28,2026-02-25,2026-02-28,CNY,https://www.fxstreet.com/news/copper-chinese-demand-lifts-prices-ing-202602251254,Copper: Chinese demand lifts prices – ING,llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bullish,medium,0.7,99.7758,99.6853,-0.09,neutral,False
2026-02-28,2026-02-25,2026-03-27,CNY,https://reason.com/2026/02/24/how-communists-conquered-china/,How Communists Conquered China,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bearish,medium,0.8,99.7758,99.6853,-0.09,neutral,False
2026-02-28,2026-02-25,2026-03-27,CNY,https://www.thestar.com.my/news/nation/2026/02/25/digital-ecosystem-makes-china-travels-a-breeze-for-malaysians,Digital ecosystem makes China travels a breeze for Malaysians,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bullish,medium,0.8,99.7758,99.6853,-0.09,neutral,False
2026-02-28,2026-02-25,2026-03-27,CNY,https://www.fxstreet.com/news/china-two-sessions-set-2026-growth-path-td-securities-202602252217,China: Two Sessions set 2026 growth path – TD Securities,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bullish,medium,0.8,99.7758,99.6853,-0.09,neutral,False
2026-02-28,2026-02-26,2026-03-12,CNY,https://investinglive.com/news/beijing-uneasy-as-trumpxi-summit-preparations-lose-momentum-report-20260226/,Beijing uneasy as Trump–Xi summit preparations lose momentum - report,llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bearish,medium,0.7,99.5324,99.6853,0.15,bullish,False
2026-02-28,2026-02-26,2026-03-28,CNY,https://www.fxstreet.com/news/china-long-game-growth-strategy-standard-chartered-202602262128,China: Long-game growth strategy – Standard Chartered,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bearish,medium,0.8,99.5324,99.6853,0.15,bullish,False
2026-02-28,2026-02-26,2026-03-28,CNY,https://finance.yahoo.com/news/u-just-took-giant-step-145900935.html,The U.S. Just Took a Giant Step in The Rare Earth Race With China,llm-sentiment-v1-haiku,llm-horizon-v1-default,30,bearish,medium,0.8,99.5324,99.6853,0.15,bullish,False
2026-02-28,2026-02-27,2026-03-06,MXN,https://www.fxstreet.com/news/mxn-policy-easing-signals-and-resilient-currency-societe-generale-202602271514,MXN: Policy easing signals and resilient currency – Societe Generale,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,medium,0.9,99.8044,100.0993,0.3,bullish,False
2026-02-28,2026-02-27,2026-03-06,MXN,https://www.fxstreet.com/news/mxn-policy-easing-signals-and-resilient-currency-societe-generale-202602271514,MXN: Policy easing signals and resilient currency – Societe Generale,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,medium,0.8,99.8044,100.0993,0.3,bullish,True
2026-02-25,2026-02-24,2026-03-03,EUR,https://investinglive.com/news/investinglive-european-fx-news-wrap-jpy-down-as-takaichi-opposes-further-boj-rate-hikes-20260224/,investingLive European FX news wrap: JPY down as Takaichi opposes further BoJ rate hikes,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,small,0.75,100.0,100.1381,0.14,bullish,False
2026-02-25,2026-02-24,2026-02-25,EUR,https://investinglive.com/news/what-are-the-main-events-for-today-20260224/,What are the main events for today?,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,1,bearish,small,0.9,100.0,100.1381,0.14,bullish,False
2026-02-25,2026-02-24,2026-03-03,EUR,https://investinglive.com/news/investinglive-americas-fx-news-wrap-23-feb-usd-is-mixed-as-markets-react-to-tariff-news-20260223/,investingLive Americas FX news wrap 23 Feb: USD is mixed as markets react to tariff news,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,small,0.75,100.0,100.1381,0.14,bullish,False
2026-02-25,2026-02-24,2026-03-10,EUR,https://www.fxstreet.com/news/european-gas-weather-relief-but-new-risks-commerzbank-202602241506,European gas: Weather relief but new risks – Commerzbank,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,14,bearish,small,0.9,100.0,100.1381,0.14,bullish,False
2026-02-25,2026-02-24,2026-03-03,EUR,https://investinglive.com/news/investinglive-americas-fx-news-wrap-23-feb-usd-is-mixed-as-markets-react-to-tariff-news-20260223/,investingLive Americas FX news wrap 23 Feb: USD is mixed as markets react to tariff news,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,medium,0.7,100.0,100.1381,0.14,bullish,True
2026-02-25,2026-02-24,2026-03-10,EUR,https://investinglive.com/news/european-parliament-postpones-vote-on-eu-us-trade-deal-report-20260223/,European Parliament postpones vote on EU-US trade deal - report,llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bearish,medium,0.8,100.0,100.1381,0.14,bullish,False
2026-02-25,2026-02-24,2026-03-03,EUR,https://www.fxstreet.com/news/eur-usd-supreme-court-tariff-ruling-and-fed-speaker-lineup-drive-midweek-volatility-202602241600,EUR/USD: Supreme Court tariff ruling and Fed speaker lineup drive midweek volatility,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,small,0.7,100.0,100.1381,0.14,bullish,True
2026-02-25,2026-02-24,2026-03-10,EUR,https://www.fxstreet.com/news/european-gas-weather-relief-but-new-risks-commerzbank-202602241506,European gas: Weather relief but new risks – Commerzbank,llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bullish,small,0.7,100.0,100.1381,0.14,bullish,True
2026-02-25,2026-02-25,2026-03-04,EUR,https://investinglive.com/news/investinglive-european-fx-news-wrap-jpy-extends-losses-rba-bullock-signals-patience-20260225/,"investingLive European FX news wrap: JPY extends losses, RBA Bullock signals patience",keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,medium,0.9,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-03-04,EUR,https://investinglive.com/news/eurozone-january-final-cpi-17-vs-17-yy-prelim-20260225/,Eurozone January final CPI +1.7% vs +1.7% y/y prelim,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,small,0.5,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-02-26,EUR,https://www.fxstreet.com/news/eur-usd-recovers-as-greenback-fails-to-sustain-upside-momentum-202602251617,EUR/USD recovers as Greenback fails to sustain upside momentum,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,1,bullish,small,0.9,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-03-11,EUR,https://www.fxstreet.com/news/eurozone-household-lending-faces-modest-tightening-bnp-paribas-202602251506,Eurozone: Household lending faces modest tightening – BNP Paribas,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,14,bullish,small,0.9,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-02-28,EUR,https://www.fxstreet.com/news/eur-gbp-slips-as-softer-eurozone-inflation-weighs-on-the-euro-202602251430,EUR/GBP slips as softer Eurozone inflation weighs on the Euro,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,3,bearish,medium,0.9,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-03-04,EUR,https://www.fxstreet.com/news/eurozone-softer-inflation-underpins-euro-rates-outlook-bny-202602251241,Eurozone: Softer inflation underpins Euro rates outlook – BNY,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,small,0.75,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-02-28,EUR,https://investinglive.com/news/germany-q4-final-gdp-03-vs-03-qq-prelim-20260225/,Germany Q4 final GDP 0.3% vs 0.3% q/q prelim,llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bullish,medium,0.8,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-02-26,EUR,https://www.fxstreet.com/news/eur-usd-recovers-as-greenback-fails-to-sustain-upside-momentum-202602251617,EUR/USD recovers as Greenback fails to sustain upside momentum,llm-sentiment-v1-haiku,llm-horizon-v1-default,1,bullish,medium,0.8,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-03-11,EUR,https://www.fxstreet.com/news/eurozone-household-lending-faces-modest-tightening-bnp-paribas-202602251506,Eurozone: Household lending faces modest tightening – BNP Paribas,llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bearish,medium,0.7,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-02-28,EUR,https://www.fxstreet.com/news/eur-gbp-slips-as-softer-eurozone-inflation-weighs-on-the-euro-202602251430,EUR/GBP slips as softer Eurozone inflation weighs on the Euro,llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bearish,medium,0.8,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-03-11,EUR,https://www.fxstreet.com/news/eu-us-trade-deal-waiting-for-tariff-clarity-standard-chartered-202602251309,EU-US trade deal: Waiting for tariff clarity – Standard Chartered,llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bearish,medium,0.7,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-25,2026-03-04,EUR,https://www.fxstreet.com/news/eurozone-softer-inflation-underpins-euro-rates-outlook-bny-202602251241,Eurozone: Softer inflation underpins Euro rates outlook – BNY,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bearish,medium,0.8,100.1381,100.1381,0.0,neutral,False
2026-02-25,2026-02-24,2026-03-03,USD,https://investinglive.com/news/investinglive-americas-market-news-wrap-us-consumer-confidence-bounces-from-11-year-low-20260224/,investingLive Americas market news wrap: US consumer confidence bounces from 11-year low,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bullish,small,0.75,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-03-03,USD,https://investinglive.com/news/investinglive-asia-pacific-fx-news-wrap-tariff-uncertainty-persists-china-rises-20260224/,"investingLive Asia-Pacific FX news wrap: Tariff uncertainty persists, China rises",keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bullish,medium,0.75,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-27,USD,https://www.fxstreet.com/news/forex-today-us-dollar-firms-after-trumps-tariff-ruling-and-hawkish-fed-stance-202602242033,Forex Today: US Dollar firms after Trump’s tariff ruling and hawkish Fed stance,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,3,bullish,medium,0.9,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-25,USD,https://www.fxstreet.com/news/usd-chf-price-forecast-tests-20-day-sma-as-franc-outperforms-202602242013,USD/CHF Price Forecast: Tests 20-day SMA as Franc outperforms,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,1,bullish,small,0.9,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-27,USD,https://www.fxstreet.com/news/inr-cautious-relief-after-us-tariff-ruling-dbs-202602241943,INR: Cautious relief after US tariff ruling – DBS,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,3,bullish,small,0.9,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-27,USD,https://www.fxstreet.com/news/gold-pulls-back-from-5-249-as-us-dollar-firms-on-fed-rhetoric-202602241900,"Gold pulls back from $5,249 as US Dollar firms on Fed rhetoric",keyword-sentiment-v1.1-standard,llm-horizon-v1-default,3,bearish,medium,0.9,100.0,100.1717,0.17,bullish,False
2026-02-25,2026-02-24,2026-03-03,USD,https://www.fxstreet.com/news/usd-krw-range-trade-with-slight-downside-bias-ocbc-202602241828,USD/KRW: Range trade with slight downside bias – OCBC,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bullish,medium,0.86,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-03-03,USD,https://www.fxstreet.com/news/gbp-usd-rises-past-13500-as-bailey-hints-at-easing-us-dollar-firms-202602241633,GBP/USD rises past 1.3500 as Bailey hints at easing despite firmer US Dollar,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bearish,medium,0.9,100.0,100.1717,0.17,bullish,False
2026-02-25,2026-02-24,2026-03-03,USD,https://www.fxstreet.com/news/usd-jpy-advances-on-us-confidence-rebound-japanese-monetary-policy-concerns-202602241616,"USD/JPY advances on US confidence rebound, Japanese monetary policy concerns",keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bullish,medium,0.9,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-27,USD,https://www.fxstreet.com/news/silver-price-forecast-xag-usd-pulls-back-from-89-as-tariff-rally-fades-into-profit-taking-202602241608,Silver Price Forecast: XAG/USD pulls back from $89 as tariff rally fades into profit-taking,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,3,bullish,small,0.9,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-03-03,USD,https://www.channelnewsasia.com/business/cryptocom-gets-conditional-us-approval-national-trust-bank-charter-5948021,Crypto.com gets conditional US approval for national trust bank charter,keyword-sentiment-v1.1-standard,llm-horizon-v1-default,7,bullish,small,0.9,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-03-26,USD,https://financialpost.com/fp-finance/omers-stock-gains-offset-losses-pe-us-dollar,"OMERS earns 6% as stock gains offset losses from private equity, U.S. dollar",keyword-sentiment-v1.1-standard,llm-horizon-v1-default,30,bullish,small,0.9,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-03-03,USD,https://investinglive.com/news/investinglive-americas-market-news-wrap-us-consumer-confidence-bounces-from-11-year-low-20260224/,investingLive Americas market news wrap: US consumer confidence bounces from 11-year low,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,medium,0.7,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-03-03,USD,https://investinglive.com/news/richmond-fed-composite-index-for-february-10-versus-8-estimate-20260224/,Richmond Fed composite index for February -10 versus -8 estimate,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bearish,medium,0.8,100.0,100.1717,0.17,bullish,False
2026-02-25,2026-02-24,2026-03-03,USD,https://investinglive.com/news/investinglive-asia-pacific-fx-news-wrap-tariff-uncertainty-persists-china-rises-20260224/,"investingLive Asia-Pacific FX news wrap: Tariff uncertainty persists, China rises",llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bearish,medium,0.8,100.0,100.1717,0.17,bullish,False
2026-02-25,2026-02-24,2026-03-03,USD,https://investinglive.com/news/us-february-dallas-fed-manufacturing-index-02-vs-12-prior-20260223/,US February Dallas Fed manufacturing index +0.2 vs -1.2 prior,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,medium,0.8,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-27,USD,https://www.fxstreet.com/news/forex-today-us-dollar-firms-after-trumps-tariff-ruling-and-hawkish-fed-stance-202602242033,Forex Today: US Dollar firms after Trump’s tariff ruling and hawkish Fed stance,llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bullish,medium,0.8,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-25,USD,https://www.fxstreet.com/news/usd-chf-price-forecast-tests-20-day-sma-as-franc-outperforms-202602242013,USD/CHF Price Forecast: Tests 20-day SMA as Franc outperforms,llm-sentiment-v1-haiku,llm-horizon-v1-default,1,bearish,small,0.8,100.0,100.1717,0.17,bullish,False
2026-02-25,2026-02-24,2026-02-27,USD,https://www.fxstreet.com/news/inr-cautious-relief-after-us-tariff-ruling-dbs-202602241943,INR: Cautious relief after US tariff ruling – DBS,llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bullish,small,0.7,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-27,USD,https://www.fxstreet.com/news/gold-pulls-back-from-5-249-as-us-dollar-firms-on-fed-rhetoric-202602241900,"Gold pulls back from $5,249 as US Dollar firms on Fed rhetoric",llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bullish,medium,0.8,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-03-03,USD,https://www.fxstreet.com/news/usd-jpy-price-forecast-bullish-bias-builds-above-15500-support-202602241752,USD/JPY Price Forecast: Bullish bias builds above 155.00 support,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,medium,0.8,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-03-03,USD,https://www.fxstreet.com/news/gbp-usd-rises-past-13500-as-bailey-hints-at-easing-us-dollar-firms-202602241633,GBP/USD rises past 1.3500 as Bailey hints at easing despite firmer US Dollar,llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,medium,0.8,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-03-03,USD,https://www.fxstreet.com/news/usd-jpy-advances-on-us-confidence-rebound-japanese-monetary-policy-concerns-202602241616,"USD/JPY advances on US confidence rebound, Japanese monetary policy concerns",llm-sentiment-v1-haiku,llm-horizon-v1-default,7,bullish,medium,0.8,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-25,USD,https://www.fxstreet.com/news/usd-cad-steadies-as-stronger-us-dollar-pressures-loonie-202602241615,USD/CAD steadies as stronger US Dollar pressures Loonie,llm-sentiment-v1-haiku,llm-horizon-v1-default,1,bullish,small,0.8,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-27,USD,https://www.fxstreet.com/news/silver-price-forecast-xag-usd-pulls-back-from-89-as-tariff-rally-fades-into-profit-taking-202602241608,Silver Price Forecast: XAG/USD pulls back from $89 as tariff rally fades into profit-taking,llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bullish,medium,0.8,100.0,100.1717,0.17,bullish,True
2026-02-25,2026-02-24,2026-02-27,USD,https://www.fxstreet.com/news/nzd-usd-struggles-as-us-dollar-gains-on-fed-signals-trade-tensions-202602241435,"NZD/USD struggles as US Dollar gains on Fed signals, trade tensions",llm-sentiment-v1-haiku,llm-horizon-v1-default,3,bearish,small,0.8,100.0,100.1717,0.17,bullish,False
2026-02-25,2026-02-24,2026-03-10,USD,https://www.fxstreet.com/news/usd-squeeze-risk-on-geopolitical-escalation-ocbc-202602241431,USD: Squeeze risk on geopolitical escalation – OCBC,llm-sentiment-v1-haiku,llm-horizon-v1-default,14,bearish,medium,0.8,100.0,100.1717,0.17,bullish,False
